id,pid,gender,int_corr,samerace,age,field,field_cd,race,imprace,imprelig,income,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr,sinc,intel,fun,amb,shar,like,prob,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,dec,dec_o,match
218,200,1,0.69,1,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,7.00,6.00,7.00,6.00,6.00,6.00,6.00,5.00,25,2,13.21,18.87,18.87,16.98,16.98,15.09,6.00,7.00,9.00,5.00,9.00,,7.00,5.00,1,0,0
218,201,1,-0.24,1,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,6.00,6.00,6.00,5.00,5.00,4.00,5.00,5.00,25,2,15.38,17.31,17.31,17.31,17.31,15.38,2.00,8.00,,1.00,,1.00,1.00,1.00,0,0,0
218,202,1,-0.03,1,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,6.00,6.00,8.00,5.00,5.00,6.00,5.00,5.00,22,2,15.38,19.23,19.23,19.23,15.38,11.54,6.00,8.00,9.00,6.00,8.00,7.00,6.00,5.00,1,0,0
218,203,1,-0.25,1,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,6.00,6.00,8.00,6.00,6.00,6.00,5.00,6.00,22,2,16.00,20.00,18.00,20.00,18.00,8.00,7.00,5.00,10.00,7.00,10.00,,7.00,7.00,1,0,0
218,204,1,0.54,1,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,6.00,5.00,5.00,6.00,6.00,4.00,5.00,5.00,26,2,19.61,15.69,17.65,15.69,17.65,13.73,5.00,7.00,9.00,5.00,9.00,5.00,6.00,9.00,1,0,0
218,205,1,0.59,1,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,6.00,6.00,7.00,6.00,6.00,7.00,6.00,6.00,23,2,15.38,17.31,19.23,19.23,11.54,17.31,5.00,8.00,8.00,6.00,6.00,5.00,6.00,6.00,1,0,0
218,206,1,0.32,0,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,5.00,7.00,8.00,5.00,6.00,5.00,5.00,5.00,31,1,14.58,16.67,20.83,18.75,16.67,12.50,7.00,7.00,7.00,7.00,7.00,7.00,6.00,7.00,1,1,1
218,207,1,-0.02,1,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,6.00,5.00,6.00,7.00,6.00,4.00,6.00,4.00,23,2,17.31,13.46,17.31,19.23,19.23,13.46,6.00,9.00,8.00,6.00,8.00,3.00,7.00,9.00,1,0,0
218,208,1,0.90,0,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,7.00,6.00,6.00,8.00,7.00,4.00,5.00,4.00,25,1,11.54,13.46,19.23,19.23,19.23,17.31,5.00,8.00,10.00,8.00,8.00,5.00,5.00,5.00,1,0,0
218,209,1,0.10,0,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,3.00,4.00,5.00,5.00,4.00,1.00,2.00,1.00,28,1,13.04,21.74,17.39,17.39,15.22,15.22,5.00,,5.00,,,,,1.00,0,0,0
218,210,1,0.56,1,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,4.00,4.00,6.00,5.00,5.00,5.00,5.00,2.00,29,2,20.00,15.56,20.00,15.56,11.11,17.78,6.00,10.00,,,,,2.00,1.00,0,0,0
218,211,1,-0.07,1,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,5.00,5.00,4.00,5.00,4.00,4.00,4.00,3.00,28,2,16.36,16.36,18.18,18.18,16.36,14.55,3.00,7.00,10.00,3.00,10.00,5.00,3.00,5.00,0,0,0
218,212,1,0.31,0,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,6.00,5.00,6.00,6.00,6.00,5.00,5.00,4.00,27,3,14.29,18.37,18.37,16.33,18.37,14.29,6.00,7.00,7.00,6.00,8.00,5.00,5.00,5.00,0,0,0
218,213,1,0.13,0,24,Physics,10.00,2,9,5,,Researcher,2.00,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,,6.00,6.00,6.00,5.00,6.00,5.00,5.00,4.00,25,3,15.52,17.24,17.24,17.24,17.24,15.52,7.00,8.00,9.00,6.00,9.00,5.00,5.00,5.00,1,0,0
219,194,1,-0.03,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,3.00,7.00,,3.00,4.00,5.00,5.00,4.00,24,2,16.00,16.00,20.00,16.00,18.00,14.00,8.00,9.00,8.00,7.00,8.00,6.00,6.00,6.00,0,1,0
219,195,1,0.09,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,7.00,8.00,7.00,7.00,4.00,7.00,7.00,5.00,27,2,15.38,19.23,19.23,19.23,13.46,13.46,9.00,10.00,9.00,9.00,8.00,9.00,9.00,7.00,1,0,0
219,196,1,0.20,0,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,8.00,7.00,7.00,5.00,5.00,7.00,7.00,5.00,25,4,17.65,17.65,17.65,15.69,15.69,15.69,6.00,7.00,7.00,7.00,7.00,8.00,7.00,8.00,1,1,1
219,197,1,0.60,0,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,6.00,8.00,6.00,5.00,5.00,6.00,6.00,5.00,24,6,14.00,18.00,20.00,18.00,16.00,14.00,7.00,7.00,8.00,6.00,7.00,4.00,4.00,9.00,1,0,0
219,198,1,-0.12,0,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,3.00,6.00,5.00,5.00,5.00,3.00,4.00,4.00,23,4,15.38,19.23,17.31,19.23,9.62,19.23,5.00,4.00,5.00,4.00,4.00,4.00,4.00,4.00,0,0,0
219,199,1,0.60,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,6.00,6.00,6.00,6.00,5.00,5.00,6.00,5.00,30,2,17.50,17.50,20.00,12.50,20.00,12.50,9.00,10.00,10.00,10.00,9.00,10.00,9.00,9.00,1,1,1
219,200,1,0.76,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,6.00,25,2,13.21,18.87,18.87,16.98,16.98,15.09,7.00,9.00,8.00,8.00,8.00,,8.00,6.00,1,0,0
219,201,1,-0.12,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,5.00,8.00,6.00,5.00,5.00,6.00,7.00,5.00,25,2,15.38,17.31,17.31,17.31,17.31,15.38,7.00,,,,,,4.00,,0,0,0
219,202,1,0.27,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,4.00,7.00,7.00,5.00,5.00,5.00,6.00,4.00,22,2,15.38,19.23,19.23,19.23,15.38,11.54,8.00,8.00,9.00,7.00,8.00,5.00,7.00,3.00,0,0,0
219,203,1,0.09,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,7.00,7.00,7.00,7.00,6.00,7.00,7.00,6.00,22,2,16.00,20.00,18.00,20.00,18.00,8.00,8.00,6.00,9.00,8.00,8.00,,7.00,8.00,1,0,0
219,204,1,0.53,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,6.00,6.00,8.00,6.00,7.00,5.00,6.00,6.00,26,2,19.61,15.69,17.65,15.69,17.65,13.73,7.00,8.00,9.00,8.00,8.00,8.00,9.00,6.00,1,0,0
219,205,1,0.66,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,8.00,7.00,7.00,6.00,5.00,5.00,6.00,5.00,23,2,15.38,17.31,19.23,19.23,11.54,17.31,6.00,6.00,6.00,6.00,6.00,6.00,6.00,4.00,1,0,0
219,206,1,0.49,0,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,5.00,6.00,6.00,5.00,5.00,6.00,5.00,5.00,31,1,14.58,16.67,20.83,18.75,16.67,12.50,7.00,7.00,7.00,7.00,7.00,,6.00,5.00,0,1,0
219,207,1,0.10,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,8.00,6.00,8.00,9.00,5.00,8.00,8.00,5.00,23,2,17.31,13.46,17.31,19.23,19.23,13.46,9.00,9.00,9.00,10.00,9.00,8.00,9.00,9.00,1,1,1
219,208,1,0.58,0,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,7.00,7.00,7.00,7.00,6.00,7.00,7.00,6.00,25,1,11.54,13.46,19.23,19.23,19.23,17.31,8.00,9.00,9.00,9.00,9.00,9.00,9.00,5.00,1,1,1
219,209,1,0.33,0,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,5.00,7.00,6.00,5.00,5.00,5.00,5.00,3.00,28,1,13.04,21.74,17.39,17.39,15.22,15.22,6.00,5.00,,,,,,,0,0,0
219,210,1,0.57,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,4.00,7.00,6.00,4.00,5.00,5.00,6.00,5.00,29,2,20.00,15.56,20.00,15.56,11.11,17.78,9.00,8.00,5.00,,,,7.00,7.00,0,1,0
219,211,1,0.09,1,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,6.00,5.00,7.00,7.00,5.00,5.00,6.00,5.00,28,2,16.36,16.36,18.18,18.18,16.36,14.55,6.00,10.00,9.00,10.00,7.00,7.00,8.00,8.00,1,1,1
219,212,1,0.28,0,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,8.00,8.00,8.00,8.00,6.00,7.00,8.00,6.00,27,3,14.29,18.37,18.37,16.33,18.37,14.29,8.00,8.00,9.00,8.00,9.00,6.00,7.00,7.00,1,1,1
219,213,1,0.53,0,26,Business,8.00,2,1,1,,Business,7.00,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,,7.00,6.00,7.00,6.00,5.00,7.00,7.00,5.00,25,3,15.52,17.24,17.24,17.24,17.24,15.52,8.00,8.00,8.00,8.00,10.00,8.00,7.00,7.00,1,0,0
220,194,1,-0.22,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,5.00,8.00,8.00,7.00,9.00,0.00,2.00,1.00,24,2,16.00,16.00,20.00,16.00,18.00,14.00,6.00,10.00,10.00,9.00,10.00,7.00,7.00,7.00,0,0,0
220,195,1,0.60,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,8.00,8.00,9.00,10.00,8.00,9.00,9.00,9.00,27,2,15.38,19.23,19.23,19.23,13.46,13.46,5.00,10.00,9.00,8.00,9.00,6.00,9.00,8.00,1,0,0
220,196,1,-0.34,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,10.00,10.00,10.00,9.00,9.00,10.00,9.00,8.00,25,4,17.65,17.65,17.65,15.69,15.69,15.69,4.00,4.00,3.00,3.00,3.00,,2.00,5.00,1,0,0
220,197,1,0.10,1,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,8.00,8.00,7.00,8.00,9.00,10.00,9.00,8.00,24,6,14.00,18.00,20.00,18.00,16.00,14.00,7.00,7.00,7.00,7.00,7.00,5.00,4.00,5.00,1,0,0
220,198,1,-0.24,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,8.00,8.00,8.00,9.00,8.00,8.00,7.00,7.00,23,4,15.38,19.23,17.31,19.23,9.62,19.23,3.00,2.00,8.00,4.00,5.00,4.00,2.00,2.00,0,0,0
220,199,1,0.23,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,8.00,6.00,7.00,6.00,7.00,2.00,2.00,8.00,30,2,17.50,17.50,20.00,12.50,20.00,12.50,2.00,10.00,8.00,10.00,8.00,7.00,8.00,9.00,0,0,0
220,200,1,0.44,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,9.00,9.00,9.00,8.00,9.00,10.00,9.00,9.00,25,2,13.21,18.87,18.87,16.98,16.98,15.09,6.00,10.00,9.00,,8.00,,8.00,6.00,1,0,0
220,201,1,0.13,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,25,2,15.38,17.31,17.31,17.31,17.31,15.38,3.00,8.00,8.00,3.00,8.00,3.00,4.00,3.00,1,0,0
220,202,1,-0.15,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,9.00,22,2,15.38,19.23,19.23,19.23,15.38,11.54,5.00,9.00,9.00,7.00,8.00,4.00,5.00,3.00,1,0,0
220,203,1,-0.52,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,9.00,9.00,9.00,8.00,8.00,9.00,9.00,9.00,22,2,16.00,20.00,18.00,20.00,18.00,8.00,3.00,9.00,9.00,7.00,9.00,6.00,7.00,8.00,1,0,0
220,204,1,0.40,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,7.00,8.00,8.00,8.00,10.00,7.00,8.00,7.00,26,2,19.61,15.69,17.65,15.69,17.65,13.73,4.00,7.00,9.00,6.00,8.00,8.00,7.00,8.00,0,0,0
220,205,1,0.52,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,8.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,23,2,15.38,17.31,19.23,19.23,11.54,17.31,8.00,8.00,8.00,7.00,6.00,6.00,7.00,7.00,1,1,1
220,206,1,0.49,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,31,1,14.58,16.67,20.83,18.75,16.67,12.50,9.00,10.00,10.00,10.00,9.00,9.00,10.00,9.00,1,1,1
220,207,1,-0.26,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,10.00,9.00,10.00,10.00,9.00,9.00,9.00,9.00,23,2,17.31,13.46,17.31,19.23,19.23,13.46,7.00,9.00,10.00,10.00,9.00,7.00,7.00,9.00,1,0,0
220,208,1,0.54,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,9.00,9.00,9.00,10.00,9.00,8.00,8.00,9.00,25,1,11.54,13.46,19.23,19.23,19.23,17.31,5.00,10.00,10.00,9.00,9.00,9.00,8.00,5.00,1,1,1
220,209,1,-0.18,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,28,1,13.04,21.74,17.39,17.39,15.22,15.22,5.00,7.00,6.00,8.00,,,,,1,0,0
220,210,1,0.33,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,9.00,9.00,9.00,9.00,9.00,9.00,10.00,8.00,29,2,20.00,15.56,20.00,15.56,11.11,17.78,5.00,10.00,10.00,,9.00,,8.00,,1,0,0
220,211,1,-0.27,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,28,2,16.36,16.36,18.18,18.18,16.36,14.55,6.00,10.00,10.00,6.00,10.00,10.00,6.00,7.00,1,0,0
220,212,1,0.03,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,6.00,8.00,9.00,9.00,8.00,9.00,9.00,9.00,27,3,14.29,18.37,18.37,16.33,18.37,14.29,6.00,6.00,7.00,6.00,6.00,5.00,5.00,6.00,0,0,0
220,213,1,-0.32,0,25,International Affairs,13.00,6,1,1,,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6.00,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,9.00,10.00,9.00,9.00,9.00,9.00,8.00,9.00,25,3,15.52,17.24,17.24,17.24,17.24,15.52,6.00,7.00,7.00,7.00,7.00,7.00,6.00,6.00,1,0,0
221,194,1,0.41,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,4.00,3.00,6.00,7.00,6.00,5.00,6.00,3.00,24,2,16.00,16.00,20.00,16.00,18.00,14.00,8.00,10.00,10.00,8.00,10.00,7.00,8.00,7.00,1,1,1
221,195,1,-0.21,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,7.00,8.00,8.00,8.00,5.00,5.00,7.00,5.00,27,2,15.38,19.23,19.23,19.23,13.46,13.46,7.00,8.00,7.00,7.00,8.00,6.00,7.00,5.00,1,0,0
221,196,1,0.15,1,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,6.00,5.00,5.00,4.00,3.00,3.00,5.00,5.00,25,4,17.65,17.65,17.65,15.69,15.69,15.69,3.00,6.00,4.00,3.00,3.00,,3.00,3.00,1,0,0
221,197,1,0.12,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,7.00,6.00,7.00,6.00,6.00,5.00,7.00,6.00,24,6,14.00,18.00,20.00,18.00,16.00,14.00,7.00,7.00,7.00,7.00,7.00,4.00,4.00,5.00,1,0,0
221,198,1,0.05,1,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,3.00,5.00,6.00,3.00,7.00,3.00,3.00,6.00,23,4,15.38,19.23,17.31,19.23,9.62,19.23,3.00,5.00,6.00,4.00,5.00,5.00,3.00,3.00,0,0,0
221,199,1,0.29,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,8.00,6.00,7.00,7.00,8.00,3.00,8.00,4.00,30,2,17.50,17.50,20.00,12.50,20.00,12.50,5.00,10.00,9.00,6.00,9.00,2.00,8.00,9.00,1,1,1
221,200,1,-0.07,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,7.00,6.00,7.00,7.00,6.00,5.00,8.00,3.00,25,2,13.21,18.87,18.87,16.98,16.98,15.09,7.00,9.00,8.00,,7.00,,7.00,6.00,1,0,0
221,201,1,-0.23,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,7.00,7.00,8.00,8.00,8.00,5.00,7.00,3.00,25,2,15.38,17.31,17.31,17.31,17.31,15.38,7.00,7.00,7.00,,7.00,,6.00,6.00,1,0,0
221,202,1,0.49,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,8.00,8.00,8.00,7.00,7.00,3.00,8.00,2.00,22,2,15.38,19.23,19.23,19.23,15.38,11.54,6.00,9.00,9.00,7.00,8.00,5.00,6.00,4.00,1,0,0
221,203,1,0.39,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,6.00,7.00,9.00,6.00,6.00,3.00,7.00,3.00,22,2,16.00,20.00,18.00,20.00,18.00,8.00,3.00,7.00,8.00,,9.00,3.00,5.00,7.00,1,0,0
221,204,1,0.02,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,4.00,5.00,6.00,6.00,7.00,3.00,4.00,7.00,26,2,19.61,15.69,17.65,15.69,17.65,13.73,4.00,7.00,9.00,5.00,6.00,6.00,6.00,7.00,0,0,0
221,205,1,0.22,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,5.00,5.00,7.00,6.00,6.00,3.00,5.00,2.00,23,2,15.38,17.31,19.23,19.23,11.54,17.31,8.00,8.00,8.00,8.00,8.00,6.00,7.00,7.00,1,1,1
221,206,1,0.29,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,6.00,6.00,7.00,7.00,7.00,5.00,7.00,5.00,31,1,14.58,16.67,20.83,18.75,16.67,12.50,8.00,7.00,8.00,6.00,7.00,5.00,7.00,7.00,1,1,1
221,207,1,0.00,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,8.00,7.00,7.00,9.00,9.00,5.00,9.00,3.00,23,2,17.31,13.46,17.31,19.23,19.23,13.46,6.00,7.00,9.00,6.00,7.00,6.00,6.00,8.00,1,0,0
221,208,1,-0.17,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,7.00,7.00,7.00,8.00,8.00,5.00,8.00,6.00,25,1,11.54,13.46,19.23,19.23,19.23,17.31,5.00,7.00,10.00,8.00,7.00,7.00,5.00,5.00,1,0,0
221,209,1,-0.01,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,4.00,8.00,6.00,6.00,3.00,2.00,4.00,7.00,28,1,13.04,21.74,17.39,17.39,15.22,15.22,8.00,7.00,9.00,7.00,7.00,,,,0,0,0
221,210,1,-0.02,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,5.00,7.00,7.00,6.00,6.00,4.00,6.00,4.00,29,2,20.00,15.56,20.00,15.56,11.11,17.78,5.00,8.00,8.00,2.00,3.00,,3.00,2.00,1,0,0
221,211,1,0.05,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,6.00,5.00,6.00,6.00,7.00,3.00,6.00,3.00,28,2,16.36,16.36,18.18,18.18,16.36,14.55,6.00,10.00,10.00,6.00,10.00,10.00,6.00,7.00,1,0,0
221,212,1,0.31,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,5.00,8.00,8.00,8.00,8.00,6.00,7.00,6.00,27,3,14.29,18.37,18.37,16.33,18.37,14.29,7.00,7.00,8.00,7.00,8.00,7.00,7.00,7.00,1,1,1
221,213,1,0.33,0,27,Business (MBA),8.00,4,6,1,,Investment Banking,7.00,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,5.00,7.00,7.00,7.00,8.00,3.00,7.00,6.00,25,3,15.52,17.24,17.24,17.24,17.24,15.52,8.00,9.00,10.00,6.00,9.00,7.00,7.00,7.00,1,0,0
222,194,1,-0.23,1,27,"Mathematics, PhD",2.00,2,8,3,,Professor or Consultant,2.00,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,,7.00,4.00,4.00,4.00,7.00,2.00,4.00,3.00,24,2,16.00,16.00,20.00,16.00,18.00,14.00,3.00,10.00,9.00,6.00,8.00,5.00,5.00,5.00,0,0,0
222,195,1,0.03,1,27,"Mathematics, PhD",2.00,2,8,3,,Professor or Consultant,2.00,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,,6.00,3.00,8.00,3.00,3.00,2.00,4.00,3.00,27,2,15.38,19.23,19.23,19.23,13.46,13.46,4.00,5.00,10.00,5.00,6.00,4.00,5.00,7.00,0,0,0
